,window_id,item_id_seq_train,item_id_target,wrong_time_delta_interaction,session,dup_check,dup_item_id_seq_train_list,item_id_sum,dup_id
3656,3656,6 28,2,0 0,4431.0,6 28_2,"[6, 28]",34,318
3708,3708,6 28,2,0 0,4608.0,6 28_2,"[6, 28]",34,318
3396,3396,6 28,2,0 0,4222.0,6 28_2,"[6, 28]",34,318
3390,3390,6 28,2,0 0,4219.0,6 28_2,"[6, 28]",34,318
3639,3639,6 28,2,0 0,4404.0,6 28_2,"[6, 28]",34,318
2699,2699,6 28,6,0 0,2849.0,6 28_6,"[6, 28]",34,319
3207,3207,6 28,6,0 0,4089.0,6 28_6,"[6, 28]",34,319
3588,3588,6 28,6,0 0,4363.0,6 28_6,"[6, 28]",34,319
2631,2631,6 2,2,0 0,2667.0,6 2_2,"[6, 2]",8,320
2632,2632,6 2,2,0 0,2667.0,6 2_2,"[6, 2]",8,320
2773,2773,6 2,2,0 0,3185.0,6 2_2,"[6, 2]",8,320
3919,3919,6 2,2,0 0,4816.0,6 2_2,"[6, 2]",8,320
2618,2618,6 2,2,0 0,2651.0,6 2_2,"[6, 2]",8,320
2611,2611,6 2,2,0 0,2620.0,6 2_2,"[6, 2]",8,320
2540,2540,6 2,2,0 0,2550.0,6 2_2,"[6, 2]",8,320
2539,2539,6 2,2,0 0,2550.0,6 2_2,"[6, 2]",8,320
3270,3270,6 2,6,0 0,4124.0,6 2_6,"[6, 2]",8,321
2772,2772,6 2,6,0 0,3185.0,6 2_6,"[6, 2]",8,321
2617,2617,6 2,6,0 0,2651.0,6 2_6,"[6, 2]",8,321
3549,3549,6 2,6,0 0,4335.0,6 2_6,"[6, 2]",8,321
4256,4256,6 2,6,0 0,5124.0,6 2_6,"[6, 2]",8,321
3320,3320,6 2,6,0 0,4177.0,6 2_6,"[6, 2]",8,321
3409,3409,6 3 2 5 28 3 2 5 4 5,5,0 0 0 0 0 0 0 0 0 0,4228.0,6 3 2 5 28 3 2 5 4 5_5,"[6, 3, 2, 5, 28, 3, 2, 5, 4, 5]",63,322
3408,3408,6 3 2 5 28 3 2 5 4 5,5,0 0 0 0 0 0 0 0 0 0,4228.0,6 3 2 5 28 3 2 5 4 5_5,"[6, 3, 2, 5, 28, 3, 2, 5, 4, 5]",63,322
3407,3407,6 3 2 5 28 3 2 5 4 5,5,0 0 0 0 0 0 0 0 0 0,4228.0,6 3 2 5 28 3 2 5 4 5_5,"[6, 3, 2, 5, 28, 3, 2, 5, 4, 5]",63,322
3147,3147,6 3 2 6,6,0 0 0 0,4052.0,6 3 2 6_6,"[6, 3, 2, 6]",17,323
3148,3148,6 3 2 6,6,0 0 0 0,4052.0,6 3 2 6_6,"[6, 3, 2, 6]",17,323
3149,3149,6 3 2 6,6,0 0 0 0,4052.0,6 3 2 6_6,"[6, 3, 2, 6]",17,323
3152,3152,6 3,2,0 0,4052.0,6 3_2,"[6, 3]",9,324
3418,3418,6 3,2,0 0,4228.0,6 3_2,"[6, 3]",9,324
2662,2662,6 4 5 15 7 5 2,2,0 0 0 0 0 0 0,2781.0,6 4 5 15 7 5 2_2,"[6, 4, 5, 15, 7, 5, 2]",44,325
2660,2660,6 4 5 15 7 5 2,2,0 0 0 0 0 0 0,2781.0,6 4 5 15 7 5 2_2,"[6, 4, 5, 15, 7, 5, 2]",44,325
2661,2661,6 4 5 15 7 5 2,2,0 0 0 0 0 0 0,2781.0,6 4 5 15 7 5 2_2,"[6, 4, 5, 15, 7, 5, 2]",44,325
2665,2665,6 4 5 15 7 5,5,0 0 0 0 0 0,2781.0,6 4 5 15 7 5_5,"[6, 4, 5, 15, 7, 5]",42,326
2664,2664,6 4 5 15 7 5,5,0 0 0 0 0 0,2781.0,6 4 5 15 7 5_5,"[6, 4, 5, 15, 7, 5]",42,326
4283,4283,6 4 5,2,0 0 0,5140.0,6 4 5_2,"[6, 4, 5]",15,327
2707,2707,6 4 5,2,0 0 0,2890.0,6 4 5_2,"[6, 4, 5]",15,327
4080,4080,6 4 5,4,0 0 0,4915.0,6 4 5_4,"[6, 4, 5]",15,328
3227,3227,6 4 5,4,0 0 0,4102.0,6 4 5_4,"[6, 4, 5]",15,328
3684,3684,6 4 5,6,0 0 0,4505.0,6 4 5_6,"[6, 4, 5]",15,329
2495,2495,6 4 5,6,0 0 0,2515.0,6 4 5_6,"[6, 4, 5]",15,329
2673,2673,6 4,4,0 0,2781.0,6 4_4,"[6, 4]",10,330
2240,2240,6 4,4,0 0,2098.0,6 4_4,"[6, 4]",10,330
2674,2674,6 4,4,0 0,2781.0,6 4_4,"[6, 4]",10,330
2672,2672,6 4,4,0 0,2781.0,6 4_4,"[6, 4]",10,330
2239,2239,6 4,4,0 0,2098.0,6 4_4,"[6, 4]",10,330
2675,2675,6 4,4,0 0,2781.0,6 4_4,"[6, 4]",10,330
2708,2708,6 4,5,0 0,2890.0,6 4_5,"[6, 4]",10,331
3685,3685,6 4,5,0 0,4505.0,6 4_5,"[6, 4]",10,331
2890,2890,6 4,5,0 0,3885.0,6 4_5,"[6, 4]",10,331
3228,3228,6 4,5,0 0,4102.0,6 4_5,"[6, 4]",10,331
2496,2496,6 4,5,0 0,2515.0,6 4_5,"[6, 4]",10,331
4081,4081,6 4,5,0 0,4915.0,6 4_5,"[6, 4]",10,331
4284,4284,6 4,5,0 0,5140.0,6 4_5,"[6, 4]",10,331
4398,4398,6 4,5,0 0,5334.0,6 4_5,"[6, 4]",10,331
2238,2238,6 4,5,0 0,2098.0,6 4_5,"[6, 4]",10,331
2817,2817,6 4,5,0 0,3586.0,6 4_5,"[6, 4]",10,331
2671,2671,6 4,5,0 0,2781.0,6 4_5,"[6, 4]",10,331
3281,3281,6 9 2 6 5 6 9,9,0 0 0 0 0 0 0,4127.0,6 9 2 6 5 6 9_9,"[6, 9, 2, 6, 5, 6, 9]",43,332
3278,3278,6 9 2 6 5 6 9,9,0 0 0 0 0 0 0,4127.0,6 9 2 6 5 6 9_9,"[6, 9, 2, 6, 5, 6, 9]",43,332
3282,3282,6 9 2 6 5 6 9,9,0 0 0 0 0 0 0,4127.0,6 9 2 6 5 6 9_9,"[6, 9, 2, 6, 5, 6, 9]",43,332
3280,3280,6 9 2 6 5 6 9,9,0 0 0 0 0 0 0,4127.0,6 9 2 6 5 6 9_9,"[6, 9, 2, 6, 5, 6, 9]",43,332
3279,3279,6 9 2 6 5 6 9,9,0 0 0 0 0 0 0,4127.0,6 9 2 6 5 6 9_9,"[6, 9, 2, 6, 5, 6, 9]",43,332
3287,3287,6 9,2,0 0,4127.0,6 9_2,"[6, 9]",15,333
3120,3120,6 9,2,0 0,4027.0,6 9_2,"[6, 9]",15,333
2775,2775,6,2,0,3238.0,6_2,[6],6,334
2619,2619,6,2,0,2651.0,6_2,[6],6,334
2612,2612,6,2,0,2620.0,6_2,[6],6,334
2597,2597,6,2,0,2602.0,6_2,[6],6,334
43,43,6,2,0,203.0,6_2,[6],6,334
184,184,6,2,0,465.0,6_2,[6],6,334
4121,4121,6,2,0,5002.0,6_2,[6],6,334
4257,4257,6,2,0,5124.0,6_2,[6],6,334
2946,2946,6,2,0,3949.0,6_2,[6],6,334
2541,2541,6,2,0,2550.0,6_2,[6],6,334
2636,2636,6,2,0,2674.0,6_2,[6],6,334
2633,2633,6,2,0,2667.0,6_2,[6],6,334
3499,3499,6,2,0,4269.0,6_2,[6],6,334
3967,3967,6,2,0,4852.0,6_2,[6],6,334
3920,3920,6,2,0,4816.0,6_2,[6],6,334
3642,3642,6,2,0,4406.0,6_2,[6],6,334
2705,2705,6,2,0,2872.0,6_2,[6],6,334
2736,2736,6,2,0,3145.0,6_2,[6],6,334
2774,2774,6,2,0,3185.0,6_2,[6],6,334
3550,3550,6,2,0,4335.0,6_2,[6],6,334
3527,3527,6,2,0,4308.0,6_2,[6],6,334
2690,2690,6,2,0,2804.0,6_2,[6],6,334
3321,3321,6,2,0,4177.0,6_2,[6],6,334
3271,3271,6,2,0,4124.0,6_2,[6],6,334
3177,3177,6,2,0,4077.0,6_2,[6],6,334
3138,3138,6,2,0,4039.0,6_2,[6],6,334
3365,3365,6,23,0,4206.0,6_23,[6],6,335
3362,3362,6,23,0,4205.0,6_23,[6],6,335
3772,3772,6,23,0,4676.0,6_23,[6],6,335
3756,3756,6,23,0,4637.0,6_23,[6],6,335
3300,3300,6,23,0,4149.0,6_23,[6],6,335
2950,2950,6,23,0,3951.0,6_23,[6],6,335
2898,2898,6,23,0,3899.0,6_23,[6],6,335
2949,2949,6,23,0,3950.0,6_23,[6],6,335
4281,4281,6,24,0,5138.0,6_24,[6],6,336
4096,4096,6,24,0,4958.0,6_24,[6],6,336
2792,2792,6,24,0,3401.0,6_24,[6],6,336
2780,2780,6,24,0,3321.0,6_24,[6],6,336
2532,2532,6,24,0,2539.0,6_24,[6],6,336
3208,3208,6,28,0,4089.0,6_28,[6],6,337
3261,3261,6,28,0,4119.0,6_28,[6],6,337
3342,3342,6,28,0,4183.0,6_28,[6],6,337
3391,3391,6,28,0,4219.0,6_28,[6],6,337
4359,4359,6,28,0,5297.0,6_28,[6],6,337
3581,3581,6,28,0,4354.0,6_28,[6],6,337
3589,3589,6,28,0,4363.0,6_28,[6],6,337
3608,3608,6,28,0,4388.0,6_28,[6],6,337
3640,3640,6,28,0,4404.0,6_28,[6],6,337
3657,3657,6,28,0,4431.0,6_28,[6],6,337
3397,3397,6,28,0,4222.0,6_28,[6],6,337
3197,3197,6,28,0,4083.0,6_28,[6],6,337
3709,3709,6,28,0,4608.0,6_28,[6],6,337
3664,3664,6,28,0,4439.0,6_28,[6],6,337
2700,2700,6,28,0,2849.0,6_28,[6],6,337
3419,3419,6,3,0,4228.0,6_3,[6],6,338
3153,3153,6,3,0,4052.0,6_3,[6],6,338
2676,2676,6,4,0,2781.0,6_4,[6],6,339
2709,2709,6,4,0,2890.0,6_4,[6],6,339
2818,2818,6,4,0,3586.0,6_4,[6],6,339
2241,2241,6,4,0,2098.0,6_4,[6],6,339
4399,4399,6,4,0,5334.0,6_4,[6],6,339
4285,4285,6,4,0,5140.0,6_4,[6],6,339
4082,4082,6,4,0,4915.0,6_4,[6],6,339
3686,3686,6,4,0,4505.0,6_4,[6],6,339
3229,3229,6,4,0,4102.0,6_4,[6],6,339
2891,2891,6,4,0,3885.0,6_4,[6],6,339
2497,2497,6,4,0,2515.0,6_4,[6],6,339
2474,2474,6,6,0,2423.0,6_6,[6],6,340
2476,2476,6,6,0,2476.0,6_6,[6],6,340
2793,2793,6,6,0,3401.0,6_6,[6],6,340
745,745,6,6,0,1157.0,6_6,[6],6,340
185,185,6,6,0,465.0,6_6,[6],6,340
2477,2477,6,6,0,2476.0,6_6,[6],6,340
2242,2242,6,6,0,2098.0,6_6,[6],6,340
2478,2478,6,6,0,2476.0,6_6,[6],6,340
2778,2778,6,6,0,3300.0,6_6,[6],6,340
2525,2525,6,6,0,2525.0,6_6,[6],6,340
4350,4350,6,6,0,5269.0,6_6,[6],6,340
4282,4282,6,6,0,5138.0,6_6,[6],6,340
4255,4255,6,6,0,5120.0,6_6,[6],6,340
3822,3822,6,6,0,4737.0,6_6,[6],6,340
3821,3821,6,6,0,4737.0,6_6,[6],6,340
3738,3738,6,6,0,4615.0,6_6,[6],6,340
3690,3690,6,6,0,4513.0,6_6,[6],6,340
3687,3687,6,6,0,4505.0,6_6,[6],6,340
3665,3665,6,6,0,4439.0,6_6,[6],6,340
3652,3652,6,6,0,4417.0,6_6,[6],6,340
3641,3641,6,6,0,4404.0,6_6,[6],6,340
3582,3582,6,6,0,4354.0,6_6,[6],6,340
3392,3392,6,6,0,4219.0,6_6,[6],6,340
4351,4351,6,6,0,5271.0,6_6,[6],6,340
3363,3363,6,6,0,4205.0,6_6,[6],6,340
3301,3301,6,6,0,4149.0,6_6,[6],6,340
3272,3272,6,6,0,4124.0,6_6,[6],6,340
3198,3198,6,6,0,4083.0,6_6,[6],6,340
3139,3139,6,6,0,4040.0,6_6,[6],6,340
2929,2929,6,6,0,3932.0,6_6,[6],6,340
2928,2928,6,6,0,3931.0,6_6,[6],6,340
2889,2889,6,6,0,3878.0,6_6,[6],6,340
2888,2888,6,6,0,3875.0,6_6,[6],6,340
2887,2887,6,6,0,3875.0,6_6,[6],6,340
2886,2886,6,6,0,3875.0,6_6,[6],6,340
2812,2812,6,6,0,3545.0,6_6,[6],6,340
2794,2794,6,6,0,3401.0,6_6,[6],6,340
2738,2738,6,6,0,3162.0,6_6,[6],6,340
3315,3315,6,6,0,4167.0,6_6,[6],6,340
2498,2498,6,6,0,2515.0,6_6,[6],6,340
2475,2475,6,6,0,2423.0,6_6,[6],6,340
2535,2535,6,6,0,2539.0,6_6,[6],6,340
2620,2620,6,6,0,2655.0,6_6,[6],6,340
2622,2622,6,6,0,2662.0,6_6,[6],6,340
2534,2534,6,6,0,2539.0,6_6,[6],6,340
2533,2533,6,6,0,2539.0,6_6,[6],6,340
2615,2615,6,6,0,2647.0,6_6,[6],6,340
2637,2637,6,6,0,2675.0,6_6,[6],6,340
2616,2616,6,6,0,2647.0,6_6,[6],6,340
2677,2677,6,6,0,2781.0,6_6,[6],6,340
2678,2678,6,6,0,2781.0,6_6,[6],6,340
3288,3288,6,9,0,4127.0,6_9,[6],6,341
3121,3121,6,9,0,4027.0,6_9,[6],6,341
3114,3114,6,9,0,4018.0,6_9,[6],6,341
3314,3314,6,9,0,4167.0,6_9,[6],6,341
2081,2081,7 15 7 15 2 4 5 7 5 19 2 26 2,2,0 0 0 0 0 0 0 0 0 0 0 0 0,1997.0,7 15 7 15 2 4 5 7 5 19 2 26 2_2,"[7, 15, 7, 15, 2, 4, 5, 7, 5, 19, 2, 26, 2]",116,342
2082,2082,7 15 7 15 2 4 5 7 5 19 2 26 2,2,0 0 0 0 0 0 0 0 0 0 0 0 0,1997.0,7 15 7 15 2 4 5 7 5 19 2 26 2_2,"[7, 15, 7, 15, 2, 4, 5, 7, 5, 19, 2, 26, 2]",116,342
2083,2083,7 15 7 15 2 4 5 7 5 19 2 26 2,2,0 0 0 0 0 0 0 0 0 0 0 0 0,1997.0,7 15 7 15 2 4 5 7 5 19 2 26 2_2,"[7, 15, 7, 15, 2, 4, 5, 7, 5, 19, 2, 26, 2]",116,342
2080,2080,7 15 7 15 2 4 5 7 5 19 2 26 2,2,0 0 0 0 0 0 0 0 0 0 0 0 0,1997.0,7 15 7 15 2 4 5 7 5 19 2 26 2_2,"[7, 15, 7, 15, 2, 4, 5, 7, 5, 19, 2, 26, 2]",116,342
1939,1939,7 15 7 15 7 15 7 15,7,0 0 0 0 0 0 0 0,1926.0,7 15 7 15 7 15 7 15_7,"[7, 15, 7, 15, 7, 15, 7, 15]",88,343
4301,4301,7 15 7 15 7 15 7 15,7,0 0 0 0 0 0 0 0,5203.0,7 15 7 15 7 15 7 15_7,"[7, 15, 7, 15, 7, 15, 7, 15]",88,343
4302,4302,7 15 7 15 7 15 7,15,0 0 0 0 0 0 0,5203.0,7 15 7 15 7 15 7_15,"[7, 15, 7, 15, 7, 15, 7]",73,344
1940,1940,7 15 7 15 7 15 7,15,0 0 0 0 0 0 0,1926.0,7 15 7 15 7 15 7_15,"[7, 15, 7, 15, 7, 15, 7]",73,344
4304,4304,7 15 7 15 7 15,15,0 0 0 0 0 0,5203.0,7 15 7 15 7 15_15,"[7, 15, 7, 15, 7, 15]",66,345
1943,1943,7 15 7 15 7 15,15,0 0 0 0 0 0,1926.0,7 15 7 15 7 15_15,"[7, 15, 7, 15, 7, 15]",66,345
1942,1942,7 15 7 15 7 15,15,0 0 0 0 0 0,1926.0,7 15 7 15 7 15_15,"[7, 15, 7, 15, 7, 15]",66,345
1941,1941,7 15 7 15 7 15,7,0 0 0 0 0 0,1926.0,7 15 7 15 7 15_7,"[7, 15, 7, 15, 7, 15]",66,346
4303,4303,7 15 7 15 7 15,7,0 0 0 0 0 0,5203.0,7 15 7 15 7 15_7,"[7, 15, 7, 15, 7, 15]",66,346
4305,4305,7 15 7 15 7,15,0 0 0 0 0,5203.0,7 15 7 15 7_15,"[7, 15, 7, 15, 7]",51,347
1944,1944,7 15 7 15 7,15,0 0 0 0 0,1926.0,7 15 7 15 7_15,"[7, 15, 7, 15, 7]",51,347
2208,2208,7 15 7 15,7,0 0 0 0,2075.0,7 15 7 15_7,"[7, 15, 7, 15]",44,348
4306,4306,7 15 7 15,7,0 0 0 0,5203.0,7 15 7 15_7,"[7, 15, 7, 15]",44,348
1945,1945,7 15 7 15,7,0 0 0 0,1926.0,7 15 7 15_7,"[7, 15, 7, 15]",44,348
4416,4416,7 15 7 15,7,0 0 0 0,5358.0,7 15 7 15_7,"[7, 15, 7, 15]",44,348
2094,2094,7 15 7,15,0 0 0,1997.0,7 15 7_15,"[7, 15, 7]",29,349
4417,4417,7 15 7,15,0 0 0,5358.0,7 15 7_15,"[7, 15, 7]",29,349
2209,2209,7 15 7,15,0 0 0,2075.0,7 15 7_15,"[7, 15, 7]",29,349
1946,1946,7 15 7,15,0 0 0,1926.0,7 15 7_15,"[7, 15, 7]",29,349
4307,4307,7 15 7,15,0 0 0,5203.0,7 15 7_15,"[7, 15, 7]",29,349
4418,4418,7 15,7,0 0,5358.0,7 15_7,"[7, 15]",22,350
4308,4308,7 15,7,0 0,5203.0,7 15_7,"[7, 15]",22,350
2210,2210,7 15,7,0 0,2075.0,7 15_7,"[7, 15]",22,350
1803,1803,7 15,7,0 0,1869.0,7 15_7,"[7, 15]",22,350
1947,1947,7 15,7,0 0,1926.0,7 15_7,"[7, 15]",22,350
2095,2095,7 15,7,0 0,1997.0,7 15_7,"[7, 15]",22,350
2895,2895,7 2,2,0 0,3896.0,7 2_2,"[7, 2]",9,351
918,918,7 2,2,0 0,1252.0,7 2_2,"[7, 2]",9,351
1414,1414,7 6 15 7 15 7 2,2,0 0 0 0 0 0 0,1632.0,7 6 15 7 15 7 2_2,"[7, 6, 15, 7, 15, 7, 2]",59,352
1413,1413,7 6 15 7 15 7 2,2,0 0 0 0 0 0 0,1632.0,7 6 15 7 15 7 2_2,"[7, 6, 15, 7, 15, 7, 2]",59,352
4419,4419,7,15,0,5358.0,7_15,[7],7,353
4424,4424,7,15,0,5388.0,7_15,[7],7,353
2211,2211,7,15,0,2075.0,7_15,[7],7,353
4309,4309,7,15,0,5203.0,7_15,[7],7,353
1948,1948,7,15,0,1926.0,7_15,[7],7,353
1804,1804,7,15,0,1869.0,7_15,[7],7,353
1076,1076,7,15,0,1335.0,7_15,[7],7,353
2096,2096,7,15,0,1997.0,7_15,[7],7,353
2896,2896,7,2,0,3896.0,7_2,[7],7,354
919,919,7,2,0,1252.0,7_2,[7],7,354
2356,2356,7,7,0,2186.0,7_7,[7],7,355
1949,1949,7,7,0,1926.0,7_7,[7],7,355
2897,2897,7,7,0,3896.0,7_7,[7],7,355
2097,2097,7,7,0,1997.0,7_7,[7],7,355
2114,2114,8 11 7 8 4 5 4 5,5,0 0 0 0 0 0 0 0,2019.0,8 11 7 8 4 5 4 5_5,"[8, 11, 7, 8, 4, 5, 4, 5]",52,356
2115,2115,8 11 7 8 4 5 4 5,5,0 0 0 0 0 0 0 0,2019.0,8 11 7 8 4 5 4 5_5,"[8, 11, 7, 8, 4, 5, 4, 5]",52,356
2123,2123,8 11 7 8 4,4,0 0 0 0 0,2019.0,8 11 7 8 4_4,"[8, 11, 7, 8, 4]",38,357
2124,2124,8 11 7 8 4,4,0 0 0 0 0,2019.0,8 11 7 8 4_4,"[8, 11, 7, 8, 4]",38,357
2120,2120,8 11 7 8 4,4,0 0 0 0 0,2019.0,8 11 7 8 4_4,"[8, 11, 7, 8, 4]",38,357
2122,2122,8 11 7 8 4,4,0 0 0 0 0,2019.0,8 11 7 8 4_4,"[8, 11, 7, 8, 4]",38,357
2121,2121,8 11 7 8 4,4,0 0 0 0 0,2019.0,8 11 7 8 4_4,"[8, 11, 7, 8, 4]",38,357
2129,2129,8,11,0,2019.0,8_11,[8],8,358
2722,2722,8,11,0,3060.0,8_11,[8],8,358
2713,2713,8,7,0,2944.0,8_7,[8],8,359
2813,2813,8,7,0,3552.0,8_7,[8],8,359
3823,3823,8,7,0,4740.0,8_7,[8],8,359
4097,4097,8,7,0,4962.0,8_7,[8],8,359
1111,1111,8,7,0,1348.0,8_7,[8],8,359
1212,1212,8,7,0,1385.0,8_7,[8],8,359
2548,2548,8,7,0,2581.0,8_7,[8],8,359
2422,2422,8,7,0,2225.0,8_7,[8],8,359
2704,2704,8,7,0,2869.0,8_7,[8],8,359
2984,2984,9 4 5 4 5,5,0 0 0 0 0,3965.0,9 4 5 4 5_5,"[9, 4, 5, 4, 5]",27,360
2983,2983,9 4 5 4 5,5,0 0 0 0 0,3965.0,9 4 5 4 5_5,"[9, 4, 5, 4, 5]",27,360
3169,3169,9 4,5,0 0,4071.0,9 4_5,"[9, 4]",13,361
2987,2987,9 4,5,0 0,3965.0,9 4_5,"[9, 4]",13,361
2961,2961,9 4,5,0 0,3959.0,9 4_5,"[9, 4]",13,361
3353,3353,9 6 9,9,0 0 0,4197.0,9 6 9_9,"[9, 6, 9]",24,362
3352,3352,9 6 9,9,0 0 0,4197.0,9 6 9_9,"[9, 6, 9]",24,362
2988,2988,9,4,0,3965.0,9_4,[9],9,363
2962,2962,9,4,0,3959.0,9_4,[9],9,363
3170,3170,9,4,0,4071.0,9_4,[9],9,363
2953,2953,9,6,0,3953.0,9_6,[9],9,364
3355,3355,9,6,0,4197.0,9_6,[9],9,364
3100,3100,9,6,0,4012.0,9_6,[9],9,364
2959,2959,9,9,0,3953.0,9_9,[9],9,365
2958,2958,9,9,0,3953.0,9_9,[9],9,365
2957,2957,9,9,0,3953.0,9_9,[9],9,365
2963,2963,9,9,0,3959.0,9_9,[9],9,365
2956,2956,9,9,0,3953.0,9_9,[9],9,365
2955,2955,9,9,0,3953.0,9_9,[9],9,365
2954,2954,9,9,0,3953.0,9_9,[9],9,365
